//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Year,Peak,Team,LastName,FirstName,NickName,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Buy Order High(CC),Sell Order Low(CC),Last 10 Price(CC),date
Rookie Sensation SP Kenshin Kawakami ATL 2009,63668,62,3,0,2009,N,Atlanta Braves,Kawakami,Kenshin,,11,22,6,1975,1,1,1,11,21,33,36,51,19,21,21,33,36,51,19,21,21,33,36,51,19,21,0,0,0,5,5,6,5,31,2,46,79,64,78,86,47,81,65,79,87,46,79,64,78,85,42,23,44,29,32,0,39,0,0,0,0,0,59,89,2,88-90,4,180,36,21,27,24,0,0,0,3,10,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,kawaka001ken,55,131,131,0,10001,0,2024-03-15,
Snapshot SP Tony Kaufmann CHC 1924,62682,57,7,0,1924,N,Chicago Cubs,Kaufmann,Tony,,13,16,12,1900,1,1,1,11,53,60,53,60,57,56,56,51,62,71,62,56,53,64,50,57,56,57,0,0,0,11,3,6,18,23,5,68,60,64,38,105,66,59,64,37,101,69,63,65,42,108,76,70,78,64,0,0,0,0,0,0,0,0,88,78,4,89-91,3,180,28,37,29,24,0,0,0,2,10,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,kaufma001ant,12,58,75,0,5001,7200,2024-03-15,
Baseball Reference 2 SP Nate Karns KC 2017,66530,67,10,33,2017,N,Kansas City Royals,Karns,Nate,Nate Dog,55,25,11,1987,1,1,1,11,20,35,38,52,17,23,20,35,38,52,17,23,20,35,38,52,17,23,0,0,0,6,4,6,8,25,6,90,72,90,69,69,91,72,84,69,70,90,72,96,69,68,75,0,105,73,0,67,0,0,0,0,0,0,53,33,2,92-94,4,191,28,21,24,24,0,0,0,5,10,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,karns-001nat,150,444,205,17800,0,33333,2024-05-16,
Snapshot C Ron Karkovice CWS 1993,62845,55,7,0,1993,N,Chicago White Sox,Karkovice,Ron,Officer,20,8,8,1963,1,1,2,0,39,72,84,63,28,52,40,80,96,58,30,51,40,69,80,65,28,53,1,0,0,38,21,55,54,56,3,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,3,185,10,1,1,5,68,89,95,7,5,9,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,karkov001ron,6,23,23,10123,15000,5509,2024-03-15,
MLB 2024 Live RP James Karinchak CLE,61704,60,1,0,2024,N,Cleveland Guardians,Karinchak,James,,99,22,9,1995,1,1,1,12,27,19,16,19,28,19,27,19,16,19,28,19,27,19,16,19,28,19,1,1,0,17,9,21,22,47,19,127,74,42,70,79,132,75,43,71,81,124,73,42,68,77,119,0,119,0,0,0,0,0,0,0,0,0,14,53,4,95-97,4,191,31,13,50,11,1,1,1,6,23,47,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,2,0,1,karinc000jam,26,40,42,0,0,0,2024-03-15,
Rookie Sensation 3B Jung-ho Kang PIT 2015,64277,80,3,0,2015,N,Pittsburgh Pirates,Kang,Jung-ho,,27,5,4,1987,1,1,5,0,86,78,77,76,71,98,74,55,74,92,62,85,93,88,78,73,75,103,0,0,0,49,32,33,74,4,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4,83-85,3,183,61,56,88,53,0,0,0,9,9,3,0,0,0,0,68,51,0,0,0,0,0,0,1,1,0,0,0,7,3,10,0,0,kang--000jeo,5555,10995,7785,0,20001,20001,2024-03-22,
Unsung Heroes CF John Kane CIN 1908,62192,45,8,0,1908,N,Cincinnati Reds,Kane,John,,32,24,9,1882,1,1,8,0,52,64,80,85,66,42,51,54,97,96,64,43,52,68,77,82,67,42,0,0,0,75,81,84,74,89,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,83-85,3,168,5,7,5,8,0,0,0,71,109,60,0,0,0,0,0,0,0,59,32,0,0,0,1,0,1,1,1,1,0,1,0,0,kane--002joh,15,39,28,0,5001,5168,2024-03-15,
Snapshot 3B Willie Kamm CWS 1928,62888,57,7,0,1928,N,Chicago White Sox,Kamm,Willie,,92,2,2,1900,1,1,5,0,78,67,25,77,96,67,87,79,28,66,113,69,77,63,22,81,90,67,0,0,0,64,70,70,61,93,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,83-85,3,183,43,88,59,54,0,0,0,6,9,4,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,kamm--001wil,11,28,31,0,5001,5001,2024-03-15,
Snapshot SP Scott Kamieniecki BAL 1997,62471,58,7,0,1997,N,Baltimore Orioles,Kamieniecki,Scott,,30,19,4,1964,1,1,1,11,20,35,38,52,17,23,20,35,38,52,17,23,20,35,38,52,17,23,2,0,0,5,5,6,6,29,2,45,79,62,75,92,42,73,60,67,81,47,87,64,80,101,34,27,34,31,0,0,0,0,0,0,0,0,65,33,2,90-92,2,183,34,49,35,24,0,0,0,4,9,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,kamien001sco,0,16,14,0,0,5001,2024-03-15,
Mission Edition CF Al Kaline DET 1959,63503,96,10,10,1959,N,Detroit Tigers,Kaline,Al,,6,19,12,1934,1,1,8,0,111,59,82,102,134,85,118,38,121,149,154,88,109,66,75,90,127,84,2,0,0,75,51,61,83,43,33,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,83-85,3,188,2,1,3,5,0,0,0,85,93,64,0,0,0,0,0,0,0,80,92,0,0,0,0,0,0,1,1,3,4,75,0,1,kaline001alb,0,6500,6285,0,0,0,2024-03-15,
MLB 2024 Live RP Tommy Kahnle NYY,61857,65,1,0,2024,N,New York Yankees,Kahnle,Tommy,,41,7,8,1989,1,1,1,12,31,11,2,34,28,30,31,11,2,34,28,30,31,11,2,34,28,30,2,2,0,14,15,6,20,17,8,105,71,65,63,83,106,70,66,63,76,105,73,65,64,87,84,71,0,92,0,0,0,0,0,0,0,0,13,37,1,97-99,3,185,27,22,45,28,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,2,0,1,kahnle001tho,0,59,66,0,0,0,2024-03-15,
MLB 2024 Live SP Janson Junk MIL,66502,54,1,0,2024,N,Milwaukee Brewers,Junk,Janson,,66,15,1,1996,1,1,1,11,20,16,2,16,21,17,20,16,2,16,21,17,20,16,2,16,21,17,0,0,0,18,16,20,17,45,9,54,67,81,60,70,54,67,81,60,70,54,68,82,61,71,43,37,43,39,0,0,0,0,0,0,0,0,56,31,2,92-94,4,185,23,21,42,27,3,3,2,16,31,36,42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,0,1,0,0,junk--000jan,11,34,28,0,0,0,2024-05-06,
MLB 2024 Live RP Jakob Junis MIL,64205,58,1,0,2024,N,Milwaukee Brewers,Junis,Jakob,June Bug,36,16,9,1992,1,1,1,12,18,16,37,16,19,17,20,17,38,17,20,18,18,16,37,16,19,17,0,0,0,21,15,23,25,44,36,76,63,87,59,63,74,62,85,58,61,78,66,89,62,64,75,78,0,74,64,0,0,0,0,0,0,0,51,56,2,91-93,3,188,16,30,58,22,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,1,0,1,junis-000jak,6,8,12,0,0,0,2024-03-15,
MLB 2024 Live 3B Josh Jung TEX,61464,76,1,0,2024,N,Texas Rangers,Jung,Josh,,6,12,2,1998,1,1,5,0,71,72,81,59,65,77,74,74,83,61,68,78,71,72,81,59,65,77,0,0,0,19,13,49,61,44,26,1,28,1,1,55,1,27,1,1,53,1,28,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80-83,3,188,66,74,77,43,1,1,2,58,65,69,0,0,0,0,70,0,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,jung--000jos,0,225,222,0,0,0,2024-03-15,
MLB 2024 Live CF Corey Julks HOU,61410,66,1,0,2024,N,Houston Astros,Julks,Corey,,9,27,2,1996,1,1,8,0,66,78,64,69,66,68,69,81,66,73,68,71,66,78,64,68,66,68,2,2,0,49,62,80,65,59,41,1,32,1,1,65,1,32,1,1,65,1,33,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,4,185,56,50,50,35,0,0,0,79,71,61,0,0,0,0,0,0,95,67,73,0,1,1,1,1,1,1,1,8,1,2,0,1,julks-000cor,0,41,40,0,0,0,2024-03-15,
MLB 2024 Live 2B Edouard Julien MIN,61613,83,1,0,2024,N,Minnesota Twins,Julien,Edouard,,95,30,4,1999,2,1,4,0,75,73,71,110,58,95,73,72,66,107,57,91,76,74,73,111,59,97,3,2,0,20,21,74,56,62,45,1,34,1,1,73,1,34,1,1,70,1,34,1,1,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-,3,188,53,53,54,55,0,0,0,46,53,58,0,0,62,50,33,0,40,0,17,0,1,1,1,1,1,1,1,8,3,10,0,0,julien000edo,0,1095,1095,0,0,0,2024-03-15,
Snapshot 1B Joe Judge WS1 1920,64284,72,7,0,1920,N,Washington Senators,Judge,Joe,,83,25,5,1894,2,2,3,0,103,85,51,103,81,109,95,90,44,114,73,109,106,83,53,100,86,109,2,0,0,59,59,43,48,53,2,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,84-86,3,183,41,42,49,45,0,0,0,3,8,9,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0,judge-001jos,500,1200,1310,15001,0,18334,2024-03-28,
MLB 2024 Live CF Aaron Judge NYY,61845,100,1,0,2024,N,New York Yankees,Judge,Aaron,All Rise,99,26,4,1992,1,1,8,0,66,67,120,117,62,72,67,70,126,128,62,74,66,67,119,114,63,72,2,2,0,10,20,76,61,44,36,1,34,1,1,77,1,34,1,1,77,1,34,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75-80,3,201,20,32,56,19,0,0,0,70,69,90,0,0,0,0,0,0,30,56,85,0,1,0,1,0,1,1,1,8,5,200,0,0,judge-001aar,23005,29950,22801,0,0,0,2024-03-15,
Unsung Heroes RP Jeff Juden SF 1996,62082,67,8,0,1996,N,San Francisco Giants,Juden,Jeff,,14,19,1,1971,1,1,1,12,20,35,38,47,17,23,20,35,39,48,17,23,20,35,38,47,17,23,0,0,0,10,3,6,17,24,3,73,80,50,69,114,70,77,49,66,106,75,85,51,72,119,53,64,48,44,62,69,0,0,0,0,0,0,16,33,1,91-93,3,203,23,21,22,24,0,0,0,4,4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,juden-001jef,36,98,104,0,10001,0,2024-03-15,
Rookie Sensation RP Ralph Judd NY1 1929,63855,79,3,0,1929,N,New York Giants,Judd,Ralph,,85,7,12,1901,2,1,1,12,19,31,33,52,17,21,19,31,33,51,17,21,19,32,34,53,17,22,0,1,0,22,4,6,40,21,6,73,73,100,58,109,68,68,97,53,98,76,78,103,63,119,0,77,0,0,0,0,78,0,0,0,0,0,24,61,2,89-91,3,178,28,21,24,24,0,0,0,10,8,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,judd--001ral,0,125,180,0,15001,0,2024-03-15,
All-Star SP Oscar Judd BOS 1943,63398,66,5,0,1943,N,Boston Red Sox,Judd,Oscar,Ossie,29,14,2,1908,2,2,1,11,54,53,49,64,62,53,53,51,47,61,61,52,55,54,50,65,63,54,1,2,0,11,5,6,17,23,10,53,89,51,87,98,54,94,52,92,105,53,87,51,85,96,46,38,46,0,0,0,0,34,0,0,0,0,90,115,1,90-92,3,183,35,32,30,24,0,0,0,10,2,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,judd--001tho,35,94,77,0,10001,12501,2024-03-15,
Snapshot RF Matt Joyce PIT 2016,62976,63,7,0,2016,N,Pittsburgh Pirates,Joyce,Matt,Sweet Swingin,17,3,8,1984,2,1,9,0,53,72,79,140,57,56,49,72,68,147,48,54,55,72,85,138,60,57,2,1,0,39,14,56,42,3,2,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,83-85,3,188,3,1,4,5,0,0,0,62,61,55,0,0,0,0,0,0,72,0,60,0,0,0,0,0,1,0,1,7,1,2,0,1,joyce-001mat,51,111,132,0,0,11278,2024-03-15,
MLB 2024 Live RP Ben Joyce LAA,61556,49,1,0,2024,N,Los Angeles Angels,Joyce,Ben,,44,17,9,2000,1,1,1,12,10,16,1,14,15,10,10,16,1,14,15,10,10,16,1,14,15,10,0,0,0,12,20,2,13,15,15,82,70,59,63,74,78,67,59,61,68,87,73,60,67,80,63,60,0,43,0,0,0,0,0,0,0,0,17,46,3,100+,3,196,18,16,39,20,1,1,1,11,24,31,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,joyce-000ben,0,12,13,0,0,0,2024-03-15,
Snapshot C Duane Josephson CWS 1970,62942,63,7,0,1970,N,Chicago White Sox,Josephson,Duane,,5,3,6,1942,1,1,2,0,100,51,38,65,97,91,98,56,35,59,92,92,101,49,40,67,99,91,0,1,0,12,8,6,17,8,8,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,4,183,9,9,7,5,44,58,37,8,6,10,0,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,0,1,joseph001dua,26,39,38,0,10001,0,2024-03-15,
Snapshot RF Felix Jose KC 1994,62960,62,7,0,1994,N,Kansas City Royals,Jose,Felix,,34,2,5,1965,3,1,9,0,75,84,71,61,60,91,73,95,63,54,56,92,76,81,74,64,62,91,2,2,0,56,79,66,67,4,9,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,84-86,4,185,6,8,9,6,0,0,0,70,57,64,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,1,1,6,1,2,0,0,jose--001dom,0,145,66,0,10001,10001,2024-03-15,
Rookie Sensation 3B Spider Jorgensen BRO 1947,64012,58,3,0,1947,N,Brooklyn Dodgers,Jorgensen,Spider,,21,3,11,1919,2,1,5,0,68,110,45,75,70,68,61,94,44,86,60,67,71,116,46,71,74,69,0,2,0,65,71,60,72,28,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,83-85,3,175,61,63,74,61,0,0,0,2,8,8,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,jorgen001joh,0,16,12,0,5001,5024,2024-03-15,
Unsung Heroes 1B Tim Jordan BRO 1909,62329,75,8,0,1909,N,Brooklyn Superbas,Jordan,Tim,,4,14,2,1879,2,1,3,0,66,118,87,115,63,72,59,117,74,106,53,72,70,118,93,118,67,73,0,1,0,47,66,66,47,72,2,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,185,21,25,23,24,0,0,0,2,1,2,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0,jordan002tim,110,444,246,0,15001,15001,2024-03-15,
Snapshot 1B Ricky Jordan PHI 1992,62846,56,7,0,1992,N,Philadelphia Phillies,Jordan,Ricky,,17,26,5,1965,1,1,3,0,82,73,50,25,68,97,90,70,54,27,75,98,80,75,48,24,66,97,0,1,0,38,20,82,45,4,2,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83-85,3,196,47,23,34,32,0,0,0,52,53,63,0,0,75,0,0,0,33,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,jordan001pau,0,25,27,0,5001,5001,2024-03-15,
Unsung Heroes 1B Buck Jordan BSN 1934,62238,55,8,0,1934,N,Boston Braves,Jordan,Buck,,5,16,1,1907,2,1,3,0,87,65,27,57,106,72,78,73,22,62,89,71,91,63,28,56,112,73,2,2,0,52,19,69,54,44,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,83-85,3,183,54,25,37,32,0,0,0,8,10,3,0,0,61,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,jordan001bax,0,47,16,0,5001,0,2024-03-15,
Baseball Reference 2 SS Eddie Joost PHA 1949,66520,94,10,33,1949,N,Philadelphia Athletics,Joost,Eddie,,1,5,6,1916,1,1,6,0,64,77,101,143,59,72,66,81,113,146,57,77,63,77,97,142,60,70,0,0,0,52,24,35,64,65,48,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,83-85,3,183,89,82,86,94,0,0,0,10,6,3,0,0,0,106,96,90,0,0,0,0,0,1,1,1,0,0,0,3,4,50,0,0,joost-001edw,21555,0,21248,90499,0,0,2024-05-16,
Unsung Heroes RP Claude Jonnard NY1 1924,62133,92,8,0,1924,N,New York Giants,Jonnard,Claude,,67,23,11,1897,1,1,1,12,17,34,37,48,14,23,17,34,37,49,14,23,17,34,37,48,14,23,2,1,0,13,5,6,20,30,5,78,86,75,75,113,73,75,72,66,97,83,97,78,83,126,81,72,82,0,0,0,0,0,0,0,0,0,24,48,2,90-92,2,185,30,21,25,24,0,0,0,3,2,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,50,0,0,jonnar002cla,4001,5974,5651,0,0,0,2024-03-15,
Snapshot 3B Willie Jones PHI 1954,63110,71,7,0,1954,N,Philadelphia Phillies,Jones,Willie,Puddin' Head,6,16,8,1925,1,1,5,0,65,78,70,70,78,57,62,68,83,83,70,59,67,81,66,66,80,57,2,2,0,42,23,73,52,30,1,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,185,68,81,79,50,0,0,0,9,3,8,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,0,0,jones-023wil,250,350,326,0,15001,0,2024-03-15,
Snapshot RP Todd Jones DET 2001,62447,40,7,0,2001,N,Detroit Tigers,Jones,Todd,,59,24,4,1968,2,1,1,12,20,35,38,52,17,23,20,34,37,50,17,23,22,36,39,53,18,24,0,0,0,15,5,6,25,26,3,60,50,59,73,31,61,52,60,76,31,59,50,59,72,31,53,0,54,48,39,0,0,0,0,0,0,0,12,115,1,90-92,4,191,24,21,23,24,0,0,0,5,6,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,jones-001tod,75,111,56,0,0,5501,2024-03-15,
Snapshot LF Ruppert Jones DET 1984,63278,81,7,0,1984,N,Detroit Tigers,Jones,Ruppert,,32,12,3,1955,2,2,7,0,59,92,97,72,52,73,59,78,82,67,55,70,59,98,103,74,51,74,0,0,0,49,62,50,59,4,2,1,9,1,1,17,1,10,1,2,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4,83-85,3,178,8,2,2,2,0,0,0,78,97,81,0,0,0,0,0,0,103,73,0,0,0,0,0,0,1,1,1,5,3,10,0,0,jones-001rup,1200,1348,1215,0,20001,20001,2024-03-15,
MLB 2024 Live LF Nolan Jones COL,61013,90,1,0,2024,N,Colorado Rockies,Jones,Nolan,Nonie,22,7,5,1998,2,1,7,0,78,85,75,87,63,96,76,81,71,84,62,90,80,87,77,88,64,99,2,2,0,42,41,78,56,57,22,1,34,1,1,74,1,34,1,1,74,1,34,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,188,60,63,80,40,1,1,1,54,59,70,0,0,22,0,48,0,65,0,58,0,1,1,1,1,1,1,1,8,4,50,0,0,jones-000nol,0,5188,5135,0,0,0,2024-03-15,
Unsung Heroes 1B Nippy Jones STL 1948,62186,42,8,0,1948,N,St. Louis Cardinals,Jones,Nippy,,19,29,6,1925,1,1,3,0,61,78,75,58,75,54,65,67,63,49,88,52,59,83,78,61,71,55,0,0,0,52,22,66,48,23,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,83-85,3,185,20,18,23,32,0,0,0,6,4,6,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,jones-001ver,11,50,56,0,5001,5001,2024-03-15,
Legend RP Nate Jones CWS Peak,63521,54,4,0,2016,Y,Chicago White Sox,Jones,Nate,Nate's Nation,65,28,1,1986,1,1,1,12,20,49,38,48,17,23,20,49,38,48,17,23,20,49,38,48,17,23,0,0,0,16,5,6,28,25,6,75,75,53,71,79,68,67,50,61,68,78,80,55,78,89,45,52,0,0,0,58,0,0,0,0,0,0,12,58,2,95-97,3,196,28,21,24,24,0,0,0,7,3,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,jones-001nat,6,10,11,0,5001,5001,2024-03-15,
Rookie Sensation RF Mack Jones ML1 1962,63933,45,3,0,1962,N,Milwaukee Braves,Jones,Mack,Mack The Knife,30,6,11,1938,2,1,9,0,60,99,76,88,33,89,57,86,63,87,28,88,61,104,79,88,35,90,0,2,0,51,32,74,48,13,9,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,3,185,5,5,10,5,0,0,0,48,67,51,0,0,0,0,0,0,0,7,45,0,0,0,0,0,1,1,1,4,0,1,0,0,jones-001mac,0,31,51,0,0,5551,2024-03-15,
NeL Set 1 - Negro League Star LF Johnny Jones Detroit Stars 1925,64620,83,2,0,1925,N,Detroit Stars,Jones,Johnny,,4,18,12,1900,1,1,7,0,87,90,78,81,83,83,90,94,84,84,85,86,86,89,77,80,82,83,0,1,0,55,44,69,53,97,100,1,18,1,1,35,1,18,1,1,34,1,19,1,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83-85,3,178,67,58,72,69,1,1,1,79,67,71,0,0,0,69,0,0,97,69,86,0,0,1,0,0,1,1,1,2,3,10,0,0,jones-031joh,1755,2799,3294,0,0,35000,2024-04-18,
Future Legend - Set 1 SP Jared Jones PIT 2024,64305,89,6,0,2024,N,Pittsburgh Pirates,Jones,Jared,,17,6,8,2001,2,1,1,11,37,73,42,49,35,39,38,74,43,50,36,40,37,73,42,49,35,39,2,2,0,48,45,48,51,44,13,95,85,83,86,87,93,83,82,84,85,97,86,85,88,89,114,65,77,83,0,0,0,0,0,0,0,0,69,50,2,95-97,3,188,41,67,73,44,1,1,2,56,64,75,104,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8,3,15,0,0,jones-008jar,3951,9000,8082,60000,83000,71000,2024-04-04,
MLB 2024 Live SP Jared Jones PIT,64880,65,1,0,2024,N,Pittsburgh Pirates,Jones,Jared,,17,6,8,2001,2,1,1,11,15,17,14,17,14,20,15,18,15,17,14,21,15,17,14,17,14,20,2,2,0,48,45,48,51,44,13,77,71,74,64,80,75,70,73,63,77,79,73,75,66,83,72,72,69,66,0,0,0,0,0,0,0,0,65,50,2,95-97,3,188,41,67,73,44,1,1,2,56,64,75,87,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,0,jones-008jar,26,135,124,0,0,0,2024-04-17,
MLB 2024 Live CF Jahmai Jones NYY,64883,66,1,0,2024,N,New York Yankees,Jones,Jahmai,,78,4,8,1997,1,1,8,0,62,80,59,86,62,66,64,83,60,89,64,68,62,80,59,86,62,66,0,0,0,59,54,74,74,63,62,1,27,1,1,53,1,27,1,1,53,1,28,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,180,61,52,53,61,2,2,2,82,68,51,0,0,0,58,13,0,36,71,0,0,1,1,1,1,1,1,1,8,1,2,0,1,jones-000jah,0,97,96,0,0,0,2024-04-17,
Snapshot CF Fielder Jones CWS 1904,63227,78,7,0,1904,N,Chicago White Sox,Jones,Fielder,,83,13,8,1871,2,1,8,0,61,53,74,74,84,47,61,61,71,86,83,48,61,49,75,70,85,47,0,1,0,61,74,76,59,89,63,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,3,180,8,9,10,1,0,0,0,96,93,62,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,1,1,1,2,5,0,0,jones-001fie,120,199,207,0,0,15001,2024-03-15,
Unsung Heroes SP Cowboy Jones STL 1900,62162,53,8,0,1900,N,St. Louis Cardinals,Jones,Cowboy,Bronco,77,23,8,1874,2,2,1,11,35,39,42,62,22,49,35,38,41,60,22,49,36,40,43,63,23,50,0,0,0,62,72,68,55,26,8,50,71,68,66,71,53,76,71,73,79,49,69,68,64,68,55,54,0,54,0,0,0,0,0,0,0,0,101,59,2,88-90,3,180,36,21,23,13,0,0,0,6,6,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,jones-003alb,35,37,35,0,5001,5001,2024-03-15,
Rookie Sensation 3B Chipper Jones ATL 1995,64033,62,3,0,1995,N,Atlanta Braves,Jones,Chipper,,10,24,4,1972,3,1,5,0,59,64,78,83,67,57,68,54,66,85,79,59,57,68,83,83,63,57,0,0,0,50,40,66,47,4,5,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,83-85,4,191,73,54,83,44,0,0,0,50,59,69,0,0,0,0,68,0,45,0,14,0,0,0,1,0,1,0,0,6,1,2,0,1,jones-005lar,50,198,89,0,10001,10001,2024-03-15,
